"id","code","cnword"
"1389","21257","匉"
"1390","21283","匣"
"1391","21284","匤"
"1392","21285","匥"
"1393","21307","医"
"1394","21347","卣"
"1395","21348","卤"
"1396","21362","卲"
"1397","21363","即"
"1398","21364","却"
"1399","21365","卵"
"1400","21390","厎"
"1401","21391","厏"
"1402","21392","厐"
"1403","21393","厑"
"1404","21439","县"
"1405","21459","叓"
"1406","21528","吘"
"1407","21529","吙"
"1408","21530","吚"
"1409","21531","君"
"1410","21532","吜"
"1411","21533","吝"
"1412","21534","吞"
"1413","21535","吟"
"1414","21536","吠"
"1415","21537","吡"
"1416","21538","吢"
"1417","21539","吣"
"1418","21540","吤"
"1419","21541","吥"
"1420","21542","否"
"1421","21543","吧"
"1422","21544","吨"
"1423","21545","吩"
"1424","21546","吪"
"1425","21547","含"
"1426","21548","听"
"1427","21549","吭"
"1428","21550","吮"
"1429","21551","启"
"1430","21552","吰"
"1431","21553","吱"
"1432","21554","吲"
"1433","21555","吳"
"1434","21556","吴"
"1435","21557","吵"
"1436","21558","吶"
"1437","21559","吷"
"1438","21560","吸"
"1439","21561","吹"
"1440","21562","吺"
"1441","21563","吻"
"1442","21564","吼"
"1443","21565","吽"
"1444","21566","吾"
"1445","21567","吿"
"1446","21568","呀"
"1447","21569","呁"
"1448","21570","呂"
"1449","21571","呃"
"1450","21572","呄"
"1451","21573","呅"
"1452","21574","呆"
"1453","21575","呇"
"1454","21576","呈"
"1455","21577","呉"
"1456","21578","告"
"1457","21579","呋"
"1458","21580","呌"
"1459","21581","呍"
"1460","21582","呎"
"1461","21583","呏"
"1462","21584","呐"
"1463","21585","呑"
"1464","21586","呒"
"1465","21587","呓"
"1466","21588","呔"
"1467","21589","呕"
"1468","21590","呖"
"1469","21591","呗"
"1470","21592","员"
"1471","21593","呙"
"1472","21594","呚"
"1473","21595","呛"
"1474","21596","呜"
"1475","21651","咓"
"1476","21662","咞"
"1477","22244","囤"
"1478","22245","囥"
"1479","22246","囦"
"1480","22247","囧"
"1481","22248","囨"
"1482","22249","囩"
"1483","22250","囪"
"1484","22251","囫"
"1485","22252","囬"
"1486","22253","园"
"1487","22254","囮"
"1488","22255","囯"
"1489","22256","困"
"1490","22257","囱"
"1491","22258","囲"
"1492","22259","図"
"1493","22260","围"
"1494","22261","囵"
"1495","22331","圻"
"1496","22332","圼"
"1497","22333","圽"
"1498","22335","圿"
"1499","22336","址"
"1500","22337","坁"
"1501","22338","坂"
"1502","22339","坃"
"1503","22340","坄"
"1504","22341","坅"
"1505","22342","坆"
"1506","22343","均"
"1507","22344","坈"
"1508","22345","坉"
"1509","22346","坊"
"1510","22347","坋"
"1511","22348","坌"
"1512","22349","坍"
"1513","22350","坎"
"1514","22351","坏"
"1515","22352","坐"
"1516","22353","坑"
"1517","22354","坒"
"1518","22355","坓"
"1519","22356","坔"
"1520","22357","坕"
"1521","22358","坖"
"1522","22359","块"
"1523","22360","坘"
"1524","22361","坙"
"1525","22362","坚"
"1526","22363","坛"
"1527","22364","坜"
"1528","22365","坝"
"1529","22366","坞"
"1530","22367","坟"
"1531","22368","坠"
"1532","22767","壯"
"1533","22768","声"
"1534","22769","壱"
"1535","22770","売"
"1536","22771","壳"
"1537","22790","夆"
"1538","22795","夋"
"1539","22845","夽"
"1540","22846","夾"
"1541","22847","夿"
"1542","22848","奀"
"1543","22849","奁"
"1544","22850","奂"
"1545","22854","奆"
"1546","22921","妉"
"1547","22922","妊"
"1548","22923","妋"
"1549","22924","妌"
"1550","22925","妍"
"1551","22926","妎"
"1552","22927","妏"
"1553","22928","妐"
"1554","22929","妑"
"1555","22930","妒"
"1556","22931","妓"
"1557","22932","妔"
"1558","22933","妕"
"1559","22934","妖"
"1560","22935","妗"
"1561","22936","妘"
"1562","22937","妙"
"1563","22938","妚"
"1564","22939","妛"
"1565","22940","妜"
"1566","22941","妝"
"1567","22942","妞"
"1568","22943","妟"
"1569","22944","妠"
"1570","22945","妡"
"1571","22946","妢"
"1572","22947","妣"
"1573","22948","妤"
"1574","22949","妥"
"1575","22950","妦"
"1576","22951","妧"
"1577","22952","妨"
"1578","22953","妩"
"1579","22954","妪"
"1580","22955","妫"
"1581","22978","姂"
"1582","22985","姉"
"1583","22986","姊"
"1584","22994","姒"
"1585","22998","姖"
"1586","23386","孚"
"1587","23387","孛"
"1588","23388","孜"
"1589","23389","孝"
"1590","23390","孞"
"1591","23434","宊"
"1592","23435","宋"
"1593","23436","完"
"1594","23437","宍"
"1595","23438","宎"
"1596","23439","宏"
"1597","23440","宐"
"1598","23441","宑"
"1599","23442","宒"
"1600","23549","寽"
"1601","23550","対"
"1602","23551","寿"
"1603","23592","尨"
"1604","23593","尩"
"1605","23594","尪"
"1606","23595","尫"
"1607","23596","尬"
"1608","23614","尾"
"1609","23615","尿"
"1610","23616","局"
"1611","23617","屁"
"1612","23618","层"
"1613","23619","屃"
"1614","23684","岄"
"1615","23685","岅"
"1616","23686","岆"
"1617","23687","岇"
"1618","23688","岈"
"1619","23689","岉"
"1620","23690","岊"
"1621","23693","岍"
"1622","23694","岎"
"1623","23695","岏"
"1624","23696","岐"
"1625","23697","岑"
"1626","23698","岒"
"1627","23699","岓"
"1628","23700","岔"
"1629","23701","岕"
"1630","23702","岖"
"1631","23703","岗"
"1632","23704","岘"
"1633","23705","岙"
"1634","23706","岚"
"1635","23707","岛"
"1636","23708","岜"
"1637","23712","岠"
"1638","24032","巠"
"1639","24053","巵"
"1640","24073","帉"
"1641","24074","帊"
"1642","24075","帋"
"1643","24076","希"
"1644","24077","帍"
"1645","24078","帎"
"1646","24079","帏"
"1647","24080","帐"
"1648","24199","庇"
"1649","24200","庈"
"1650","24201","庉"
"1651","24202","床"
"1652","24203","庋"
"1653","24204","庌"
"1654","24205","庍"
"1655","24206","庎"
"1656","24207","序"
"1657","24208","庐"
"1658","24209","庑"
"1659","24210","庒"
"1660","24211","库"
"1661","24212","应"
"1662","24312","廸"
"1663","24313","廹"
"1664","24323","弃"
"1665","24324","弄"
"1666","24325","弅"
"1667","24349","弝"
"1668","24350","弞"
"1669","24351","弟"
"1670","24352","张"
"1671","24353","弡"
"1672","24418","形"
"1673","24419","彣"
"1674","24420","彤"
"1675","24439","彷"
"1676","24440","彸"
"1677","24441","役"
"1678","24442","彺"
"1679","24443","彻"
"1680","24524","忌"
"1681","24525","忍"
"1682","24526","忎"
"1683","24528","忐"
"1684","24529","忑"
"1685","24530","忒"
"1686","24535","志"
"1687","24536","忘"
"1688","24540","応"
"1689","24543","忟"
"1690","24545","忡"
"1691","24548","忤"
"1692","24550","忦"
"1693","24551","忧"
"1694","24552","忨"
"1695","24554","忪"
"1696","24555","快"
"1697","24556","忬"
"1698","24557","忭"
"1699","24558","忮"
"1700","24559","忯"
"1701","24560","忰"
"1702","24561","忱"
"1703","24562","忲"
"1704","24563","忳"
"1705","24564","忴"
"1706","24566","忶"
"1707","24567","忷"
"1708","24568","忸"
"1709","24569","忹"
"1710","24570","忺"
"1711","24571","忻"
"1712","24572","忼"
"1713","24574","忾"
"1714","24576","怀"
"1715","24579","怃"
"1716","24580","怄"
"1717","24581","怅"
"1718","24582","怆"
"1719","24583","怇"
"1720","25105","我"
"1721","25106","戒"
"1722","25107","戓"
"1723","25146","戺"
"1724","25147","戻"
"1725","25148","戼"
"1726","25197","扭"
"1727","25198","扮"
"1728","25199","扯"
"1729","25200","扰"
"1730","25202","扲"
"1731","25203","扳"
"1732","25204","扴"
"1733","25205","扵"
"1734","25206","扶"
"1735","25207","扷"
"1736","25208","扸"
"1737","25209","批"
"1738","25210","扺"
"1739","25211","扻"
"1740","25212","扼"
"1741","25213","扽"
"1742","25214","找"
"1743","25216","技"
"1744","25217","抁"
"1745","25218","抂"
"1746","25219","抃"
"1747","25220","抄"
"1748","25221","抅"
"1749","25222","抆"
"1750","25223","抇"
"1751","25224","抈"
"1752","25225","抉"
"1753","25226","把"
"1754","25227","抋"
"1755","25228","抌"
"1756","25229","抍"
"1757","25230","抎"
"1758","25231","抏"
"1759","25232","抐"
"1760","25233","抑"
"1761","25234","抒"
"1762","25235","抓"
"1763","25236","抔"
"1764","25237","投"
"1765","25238","抖"
"1766","25239","抗"
"1767","25240","折"
"1768","25241","抙"
"1769","25242","抚"
"1770","25243","抛"
"1771","25244","抜"
"1772","25245","抝"
"1773","25246","択"
"1774","25247","抟"
"1775","25248","抠"
"1776","25249","抡"
"1777","25250","抢"
"1778","25251","抣"
"1779","25252","护"
"1780","25253","报"
"1781","25272","抸"
"1782","25291","拋"
"1783","25298","拒"
"1784","25311","拟"
"1785","25912","攸"
"1786","25913","改"
"1787","25914","攺"
"1788","25915","攻"
"1789","25916","攼"
"1790","25992","斈"
"1791","26008","斘"
"1792","26096","旰"
"1793","26097","旱"
"1794","26098","旲"
"1795","26099","旳"
"1796","26100","旴"
"1797","26101","旵"
"1798","26102","时"
"1799","26103","旷"
"1800","26104","旸"
"1801","26117","昅"
"1802","26356","更"
"1803","26357","曵"
"1804","26436","杄"
"1805","26437","杅"
"1806","26438","杆"
"1807","26439","杇"
"1808","26440","杈"
"1809","26441","杉"
"1810","26442","杊"
"1811","26443","杋"
"1812","26444","杌"
"1813","26445","杍"
"1814","26446","李"
"1815","26447","杏"
"1816","26448","材"
"1817","26449","村"
"1818","26450","杒"
"1819","26451","杓"
"1820","26452","杔"
"1821","26453","杕"
"1822","26454","杖"
"1823","26455","杗"
"1824","26456","杘"
"1825","26457","杙"
"1826","26458","杚"
"1827","26459","杛"
"1828","26460","杜"
"1829","26461","杝"
"1830","26462","杞"
"1831","26463","束"
"1832","26464","杠"
"1833","26465","条"
"1834","26466","杢"
"1835","26467","杣"
"1836","26468","杤"
"1837","26469","来"
"1838","26470","杦"
"1839","26471","杧"
"1840","26472","杨"
"1841","26473","杩"
"1842","26497","极"
"1843","27428","欤"
"1844","27493","步"
"1845","27516","歼"
"1846","27599","每"
"1847","27600","毐"
"1848","27612","毜"
"1849","27613","毝"
"1850","27673","氙"
"1851","27674","氚"
"1852","27714","求"
"1853","27734","汖"
"1854","27742","汞"
"1855","27749","汥"
"1856","27750","汦"
"1857","27751","汧"
"1858","27752","汨"
"1859","27753","汩"
"1860","27754","汪"
"1861","27755","汫"
"1862","27757","汭"
"1863","27758","汮"
"1864","27759","汯"
"1865","27760","汰"
"1866","27761","汱"
"1867","27763","汳"
"1868","27764","汴"
"1869","27765","汵"
"1870","27766","汶"
"1871","27768","汸"
"1872","27769","汹"
"1873","27770","決"
"1874","27771","汻"
"1875","27772","汼"
"1876","27773","汽"
"1877","27774","汾"
"1878","27775","汿"
"1879","27777","沁"
"1880","27778","沂"
"1881","27779","沃"
"1882","27780","沄"
"1883","27781","沅"
"1884","27782","沆"
"1885","27783","沇"
"1886","27784","沈"
"1887","27785","沉"
"1888","27787","沋"
"1889","27788","沌"
"1890","27789","沍"
"1891","27790","沎"
"1892","27791","沏"
"1893","27792","沐"
"1894","27793","沑"
"1895","27794","沒"
"1896","27796","沔"
"1897","27797","沕"
"1898","27798","沖"
"1899","27800","沘"
"1900","27801","沙"
"1901","27802","沚"
"1902","27803","沛"
"1903","27804","沜"
"1904","27806","沞"
"1905","27807","沟"
"1906","27808","沠"
"1907","27809","没"
"1908","27810","沢"
"1909","27811","沣"
"1910","27812","沤"
"1911","27813","沥"
"1912","27814","沦"
"1913","27815","沧"
"1914","27816","沨"
"1915","27817","沩"
"1916","27818","沪"
"1917","27856","泐"
"1918","27867","泛"
"1919","27876","泤"
"1920","27890","泲"
"1921","27952","洰"
"1922","28788","灴"
"1923","28789","灵"
"1924","28790","灶"
"1925","28791","灷"
"1926","28792","灸"
"1927","28793","灹"
"1928","28794","灺"
"1929","28795","灻"
"1930","28796","灼"
"1931","28797","災"
"1932","28798","灾"
"1933","28799","灿"
"1934","28800","炀"
"1935","29280","牠"
"1936","29281","牡"
"1937","29282","牢"
"1938","29283","牣"
"1939","29284","牤"
"1940","29366","状"
"1941","29369","犹"
"1942","29370","犺"
"1943","29371","犻"
"1944","29372","犼"
"1945","29373","犽"
"1946","29374","犾"
"1947","29375","犿"
"1948","29377","狁"
"1949","29378","狂"
"1950","29379","狃"
"1951","29380","狄"
"1952","29381","狅"
"1953","29382","狆"
"1954","29383","狇"
"1955","29384","狈"
"1956","29586","玒"
"1957","29587","玓"
"1958","29588","玔"
"1959","29589","玕"
"1960","29590","玖"
"1961","29591","玗"
"1962","29592","玘"
"1963","29593","玙"
"1964","29594","玚"
"1965","29595","玛"
"1966","29928","瓨"
"1967","29929","瓩"
"1968","29995","甫"
"1969","29996","甬"
"1970","30007","男"
"1971","30008","甸"
"1972","30009","甹"
"1973","30010","町"
"1974","30012","甼"
"1975","30099","疓"
"1976","30100","疔"
"1977","30101","疕"
"1978","30102","疖"
"1979","30103","疗"
"1980","30336","皀"
"1981","30337","皁"
"1982","30338","皂"
"1983","30339","皃"
"1984","30400","盀"
"1985","30401","盁"
"1986","30447","盯"
"1987","30691","矣"
"1988","30708","矴"
"1989","30709","矵"
"1990","30710","矶"
"1991","31038","社"
"1992","31039","礿"
"1993","31040","祀"
"1994","31042","祂"
"1995","31043","祃"
"1996","31167","禿"
"1997","31168","秀"
"1998","31169","私"
"1999","31170","秂"
"2000","31171","秃"
"2001","31350","究"
"2002","31351","穷"
"2003","31436","竌"
"2004","31437","竍"
"2005","31994","糺"
"2006","31995","系"
"2007","32428","纬"
"2008","32429","纭"
"2009","32430","纮"
"2010","32431","纯"
"2011","32432","纰"
"2012","32433","纱"
"2013","32434","纲"
"2014","32435","纳"
"2015","32436","纴"
"2016","32437","纵"
"2017","32438","纶"
"2018","32439","纷"
"2019","32440","纸"
"2020","32441","纹"
"2021","32442","纺"
"2022","32443","纻"
"2023","32444","纼"
"2024","32445","纽"
"2025","32446","纾"
"2026","32597","罕"
"2027","32651","羋"
"2028","32652","羌"
"2029","32820","耴"
"2030","32912","肐"
"2031","32913","肑"
"2032","32914","肒"
"2033","32915","肓"
"2034","32916","肔"
"2035","32917","肕"
"2036","32918","肖"
"2037","32919","肗"
"2038","32920","肘"
"2039","32921","肙"
"2040","32922","肚"
"2041","32923","肛"
"2042","32924","肜"
"2043","32925","肝"
"2044","32926","肞"
"2045","32927","肟"
"2046","32928","肠"
"2047","33259","臫"
"2048","33391","良"
"2049","33416","芈"
"2050","33432","芘"
"2051","33433","芙"
"2052","33434","芚"
"2053","33435","芛"
"2054","33436","芜"
"2055","33438","芞"
"2056","33439","芟"
"2057","33440","芠"
"2058","33441","芡"
"2059","33442","芢"
"2060","33443","芣"
"2061","33444","芤"
"2062","33445","芥"
"2063","33446","芦"
"2064","33447","芧"
"2065","33449","芩"
"2066","33450","芪"
"2067","33451","芫"
"2068","33452","芬"
"2069","33453","芭"
"2070","33454","芮"
"2071","33455","芯"
"2072","33456","芰"
"2073","33457","花"
"2074","33458","芲"
"2075","33459","芳"
"2076","33460","芴"
"2077","33461","芵"
"2078","33462","芶"
"2079","33463","芷"
"2080","33464","芸"
"2081","33465","芹"
"2082","33466","芺"
"2083","33468","芼"
"2084","33469","芽"
"2085","33470","芾"
"2086","33471","芿"
"2087","33472","苀"
"2088","33473","苁"
"2089","33474","苂"
"2090","33475","苃"
"2091","33476","苄"
"2092","33477","苅"
"2093","33478","苆"
"2094","33479","苇"
"2095","33480","苈"
"2096","33481","苉"
"2097","33482","苊"
"2098","33483","苋"
"2099","33484","苌"
"2100","33485","苍"
"2101","33486","苎"
"2102","33487","苏"
"2103","33505","苡"
"2104","33507","苣"
"2105","33598","茾"
"2106","34412","虬"
"2107","34917","补"
"2108","35211","見"
"2109","35267","觃"
"2110","35282","角"
"2111","35328","言"
"2112","35329","訁"
"2113","35777","证"
"2114","35778","诂"
"2115","35779","诃"
"2116","35780","评"
"2117","35781","诅"
"2118","35782","识"
"2119","35783","诇"
"2120","35784","诈"
"2121","35785","诉"
"2122","35786","诊"
"2123","35787","诋"
"2124","35788","诌"
"2125","35789","词"
"2126","35790","诎"
"2127","35791","诏"
"2128","35792","诐"
"2129","35793","译"
"2130","35794","诒"
"2131","35895","谷"
"2132","35910","豆"
"2133","35925","豕"
"2134","35960","豸"
"2135","35997","貝"
"2136","36129","贡"
"2137","36130","财"
"2138","36196","赤"
"2139","36208","走"
"2140","36275","足"
"2141","36523","身"
"2142","36554","車"
"2143","36713","轩"
"2144","36714","轪"
"2145","36715","轫"
"2146","36763","辛"
"2147","36784","辰"
"2148","36789","辵"
"2149","36810","迊"
"2150","36811","迋"
"2151","36812","迌"
"2152","36813","迍"
"2153","36814","迎"
"2154","36815","迏"
"2155","36816","运"
"2156","36817","近"
"2157","36818","迒"
"2158","36819","迓"
"2159","36820","返"
"2160","36821","迕"
"2161","36822","迖"
"2162","36823","迗"
"2163","36824","还"
"2164","36825","这"
"2165","36826","迚"
"2166","36827","进"
"2167","36828","远"
"2168","36829","违"
"2169","36830","连"
"2170","36831","迟"
"2171","37009","邑"
"2172","37037","邭"
"2173","37038","邮"
"2174","37039","邯"
"2175","37040","邰"
"2176","37041","邱"
"2177","37042","邲"
"2178","37043","邳"
"2179","37044","邴"
"2180","37045","邵"
"2181","37046","邶"
"2182","37048","邸"
"2183","37049","邹"
"2184","37050","邺"
"2185","37051","邻"
"2186","37193","酉"
"2187","37318","釆"
"2188","37324","里"
"2189","38024","针"
"2190","38025","钉"
"2191","38026","钊"
"2192","38027","钋"
"2193","38028","钌"
"2194","38384","闰"
"2195","38385","闱"
